file,env,seed,checkpoint_tag,risk_quantile,proposal_samples,candidate_false,top_false,selection_gap,none_reward,global_risk,global_yield,reward_bin_risk,reward_bin_yield,crc_risk,crc_yield,crc_reward,accs_risk,accs_yield,accs_reward,action_match_mean,action_match_median
outputs/phase_dsrl_cpq_checkpoint_ball_10k_q92_modelbest_seed20260624_server.json,OfflineBallCircle-v0,20260624,model_best,0.92,64,0.06348177083333334,0.0595,-0.003981770833333342,0.6313586235046387,0.017159584132431613,0.8255833333333333,0.01110924086854065,0.4950833333333333,0.025212412264499447,0.9023333333333333,0.6303318738937378,0.018811209153495587,0.8594166666666667,0.6293063759803772,0.08101449906826019,0.014865133911371231
