file,env,seed,checkpoint_tag,risk_quantile,proposal_samples,candidate_false,top_false,selection_gap,none_reward,global_risk,global_yield,reward_bin_risk,reward_bin_yield,crc_risk,crc_yield,crc_reward,accs_risk,accs_yield,accs_reward,action_match_mean,action_match_median
outputs\phase_dsrl_cpq_checkpoint_10k_q92_modelbest_seed20260624_server.json,OfflineCarCircle-v0,20260624,model_best,0.92,96,0.06677864583333333,0.07408333333333333,0.007304687500000004,0.6102014780044556,0.0,0.0755,0.01062648691514671,0.5254166666666666,0.025915722885419854,0.81675,0.5997528433799744,0.020627236371290256,0.7918333333333333,0.5989097356796265,0.061200711876153946,0.02497108280658722
outputs\phase_dsrl_cpq_checkpoint_10k_q93_model_seed20260624_server.json,OfflineCarCircle-v0,20260624,model,0.93,96,0.042830729166666665,0.049166666666666664,0.0063359374999999996,0.6166666746139526,0.0,0.03375,0.01662621359223301,0.6866666666666666,0.02551584377302874,0.9046666666666666,0.6101849675178528,0.020341660906487608,0.8439166666666666,0.6072487235069275,0.06712189316749573,0.027325686067342758
outputs\phase_dsrl_cpq_checkpoint_10k_q93_modelbest_seed20260624_server.json,OfflineCarCircle-v0,20260624,model_best,0.93,96,0.042333333333333334,0.04816666666666667,0.005833333333333336,0.6102014780044556,0.0,0.0755,0.014205607476635514,0.66875,0.02332415059687787,0.9075,0.6032341718673706,0.020981030848821615,0.8698333333333333,0.6017153263092041,0.061200711876153946,0.02497108280658722
outputs\phase_dsrl_cpq_checkpoint_10k_q92_modelbest_seed20260625_server.json,OfflineCarCircle-v0,20260625,model_best,0.92,96,0.0705390625,0.0785,0.007960937500000001,0.6137459874153137,0.001001001001001001,0.08325,0.022502744237102086,0.6073333333333333,0.034540444794331826,0.8468333333333333,0.6023887991905212,0.029610655737704918,0.8133333333333334,0.6016220450401306,0.0694383904337883,0.027452001348137856
outputs\phase_dsrl_cpq_checkpoint_10k_q93_modelbest_seed20260625_server.json,OfflineCarCircle-v0,20260625,model_best,0.93,96,0.04678515625,0.050833333333333335,0.004048177083333333,0.6137459874153137,0.0,0.08325,0.02056469542018675,0.7496666666666667,0.030921113905187668,0.89475,0.6059275269508362,0.02888700084961767,0.88275,0.6050221920013428,0.0694383904337883,0.027452001348137856
outputs\phase_dsrl_cpq_checkpoint_10k_q92_modelbest_seed20260626_server.json,OfflineCarCircle-v0,20260626,model_best,0.92,96,0.054546875,0.06258333333333334,0.008036458333333336,0.6162195205688477,0.0013623978201634877,0.06116666666666667,0.02646072796934866,0.696,0.023025009924573243,0.8396666666666667,0.6045694947242737,0.017288064986461155,0.8001666666666667,0.6034080386161804,0.09338949620723724,0.04038592427968979
outputs\phase_dsrl_cpq_checkpoint_10k_q93_modelbest_seed20260626_server.json,OfflineCarCircle-v0,20260626,model_best,0.93,96,0.03488671875,0.03891666666666667,0.004029947916666672,0.6162195205688477,0.0013623978201634877,0.06116666666666667,0.021736825363164035,0.7859166666666667,0.030395401497996865,0.9568333333333333,0.6122410893440247,0.02270695512247452,0.9321666666666667,0.6098947525024414,0.09338949620723724,0.04038592427968979
