file,env,seed,risk_quantile,reward_risk_bonus,model_reward_weight,model_cost_weight,candidate_false,top_false,selection_gap,none_reward,reward_bin_risk,reward_bin_yield,crc_risk,crc_yield,crc_reward,accs_risk,accs_yield,accs_reward
outputs/phase_dsrl_capsiql_checkpoint_50k_q93_risk0p00_mrw1p00_mcw0p00_server.json,OfflineCarCircle-v0,20260624,0.93,0.0,1.0,0.0,0.045861979166666664,0.05725,0.011388020833333339,0.7110914587974548,0.03090480327665384,0.6714166666666667,0.026393259567556594,0.8209166666666666,0.7073487043380737,0.02278693688963562,0.7935833333333333,0.7069729566574097
outputs/phase_dsrl_capsiql_checkpoint_50k_q93_risk0p00_mrw1p00_mcw0p00_seed20260625_server.json,OfflineCarCircle-v0,20260625,0.93,0.0,1.0,0.0,0.04855078125,0.059666666666666666,0.011115885416666665,0.7084065675735474,0.04063844238170704,0.7361666666666666,0.026174835775644265,0.8245833333333333,0.7036744952201843,0.020512820512820513,0.78,0.703049898147583
outputs/phase_dsrl_capsiql_checkpoint_50k_q93_risk0p00_mrw1p00_mcw0p00_seed20260626_server.json,OfflineCarCircle-v0,20260626,0.93,0.0,1.0,0.0,0.03830729166666667,0.05358333333333333,0.015276041666666663,0.6998419761657715,0.03629845395473896,0.7438333333333333,0.027514047665181167,0.8601666666666666,0.6970100998878479,0.024967926576532122,0.8444166666666667,0.6965975165367126
