path,model_reward_weight,model_cost_weight,candidate_false,top_false,selection_gap,none_risk,none_yield,none_reward,crc_risk,crc_yield,crc_reward,accs_risk,accs_yield,accs_reward
outputs/phase_dsrl_capsiql_checkpoint_grid_q92_mrw0.00_mcw0.00_server.json,0.0,0.0,0.06564322916666666,0.07183333333333333,0.006190104166666668,0.07183333333333333,1.0,0.6316305994987488,0.006523157208088715,0.511,0.623196542263031,0.0,0.0,0.6160584092140198
outputs/phase_dsrl_capsiql_checkpoint_grid_q92_mrw0.00_mcw0.25_server.json,0.0,0.25,0.06564322916666666,0.07166666666666667,0.006023437500000006,0.07166666666666667,1.0,0.6004710793495178,0.007818608287724784,0.6395,0.5942966938018799,0.0,0.0,0.5853904485702515
outputs/phase_dsrl_capsiql_checkpoint_grid_q92_mrw0.00_mcw0.50_server.json,0.0,0.5,0.06564322916666666,0.07283333333333333,0.007190104166666669,0.07283333333333333,1.0,0.600096583366394,0.009797220323536113,0.7315,0.5947188138961792,0.0,0.0,0.5854512453079224
outputs/phase_dsrl_capsiql_checkpoint_grid_q92_mrw0.25_mcw0.00_server.json,0.25,0.0,0.06564322916666666,0.07716666666666666,0.011523437499999997,0.07716666666666666,1.0,0.6406952142715454,0.0,0.0,0.6272811889648438,0.0,0.0,0.6272811889648438
outputs/phase_dsrl_capsiql_checkpoint_grid_q92_mrw0.25_mcw0.25_server.json,0.25,0.25,0.06564322916666666,0.07216666666666667,0.006523437500000007,0.07216666666666667,1.0,0.6096525192260742,0.008600469116497263,0.6395,0.6044581532478333,0.0,0.0,0.5968855023384094
outputs/phase_dsrl_capsiql_checkpoint_grid_q92_mrw0.25_mcw0.50_server.json,0.25,0.5,0.06564322916666666,0.0735,0.007856770833333332,0.0735,1.0,0.5921744704246521,0.008555611474584801,0.6623333333333333,0.5867924690246582,0.0,0.0,0.5795544981956482
outputs/phase_dsrl_capsiql_checkpoint_grid_q92_mrw0.50_mcw0.00_server.json,0.5,0.0,0.06564322916666666,0.07816666666666666,0.012523437499999998,0.07816666666666666,1.0,0.6472654342651367,0.0,0.0,0.6352010369300842,0.0,0.0,0.6352010369300842
outputs/phase_dsrl_capsiql_checkpoint_grid_q92_mrw0.50_mcw0.25_server.json,0.5,0.25,0.06564322916666666,0.076,0.010356770833333334,0.076,1.0,0.6204106211662292,0.008729935229512813,0.5918333333333333,0.6152634024620056,0.0,0.0,0.6091301441192627
outputs/phase_dsrl_capsiql_checkpoint_grid_q92_mrw0.50_mcw0.50_server.json,0.5,0.5,0.06564322916666666,0.07466666666666667,0.009023437500000009,0.07466666666666667,1.0,0.5957741141319275,0.01181753722524226,0.7051666666666667,0.5915738940238953,0.0,0.0,0.5847588181495667
