file,env,seed,checkpoint_tag,risk_quantile,proposal_samples,candidate_false,top_false,selection_gap,none_reward,global_risk,global_yield,reward_bin_risk,reward_bin_yield,crc_risk,crc_yield,crc_reward,accs_risk,accs_yield,accs_reward,action_match_mean,action_match_median,policy_logp_mean
outputs/phase_dsrl_coptidice_checkpoint_ball_10k_q92_modelbest_seed20260624_server.json,OfflineBallCircle-v0,20260624,model_best,0.92,96,0.06153255208333333,0.06533333333333333,0.003800781249999996,0.7942774891853333,0.05332061730535807,0.9611666666666666,0.05273329652125897,0.6036666666666667,0.03565655605210612,0.8764166666666666,0.7874408960342407,0.029414810978767476,0.8045833333333333,0.7787890434265137,0.0983172133564949,0.08445186913013458,-329.4597473144531
outputs/phase_dsrl_coptidice_checkpoint_ball_10k_q92_modelbest_seed20260625_server.json,OfflineBallCircle-v0,20260625,model_best,0.92,96,0.031322916666666666,0.02725,-0.004072916666666666,0.8031498789787292,0.023332487953335024,0.98575,0.02933651714139519,0.9771666666666666,0.023332487953335024,0.98575,0.8022942543029785,0.022632519356759976,0.9794166666666667,0.801999032497406,0.09512778371572495,0.08333298563957214,-392.175537109375
outputs/phase_dsrl_coptidice_checkpoint_ball_10k_q92_modelbest_seed20260626_server.json,OfflineBallCircle-v0,20260626,model_best,0.92,96,0.06154427083333333,0.053,-0.008544270833333333,0.8009532690048218,0.04431895961670089,0.974,0.04981353223228556,0.31283333333333335,0.02548009367681499,0.8895833333333333,0.7945986390113831,0.02220951291583262,0.87425,0.794431209564209,0.09709558635950089,0.08528367429971695,-393.363037109375
