seed,file,candidate_false,top_false,selection_gap,none_original_proposer_risk,none_original_proposer_yield,none_original_proposer_reward,global_candidate_cp_risk,global_candidate_cp_yield,global_candidate_cp_reward,reward_bin_ucb_20_risk,reward_bin_ucb_20_yield,reward_bin_ucb_20_reward,rank_bin_ucb_risk,rank_bin_ucb_yield,rank_bin_ucb_reward,crc_style_safety_threshold_risk,crc_style_safety_threshold_yield,crc_style_safety_threshold_reward,accs_v0_support_safety_risk,accs_v0_support_safety_yield,accs_v0_support_safety_reward,oracle_residual_label_risk,oracle_residual_label_yield,oracle_residual_label_reward
20260624,phase_dsrl_car_capsstyle_grid_q0p92_risk0p25_support0p10_alpha0p05_gamma0p05.json,0.06373567708333333,0.10008333333333333,0.03634765625,0.10008333333333333,1.0,0.6702990531921387,0.001851851851851852,0.09,0.5860360264778137,0.0370873786407767,0.42916666666666664,0.6089168787002563,0.021333333333333333,1.0,0.4917038679122925,0.02070082109402105,0.7205833333333334,0.6364701986312866,0.019081272084805655,0.7075,0.6351715326309204,0.0,1.0,0.6697278618812561
20260625,phase_dsrl_car_capsstyle_q92_risk025_support010_seed20260625_server.json,0.06631640625,0.104,0.037683593749999994,0.104,1.0,0.6771836876869202,0.000855431993156544,0.09741666666666667,0.5941094160079956,0.041628122109158186,0.4504166666666667,0.6103799939155579,0.022916666666666665,1.0,0.496371328830719,0.02882960413080895,0.7746666666666666,0.6418379545211792,0.02428157718868345,0.7481666666666666,0.6404363512992859,0.0,1.0,0.6766420602798462
20260626,phase_dsrl_car_capsstyle_q92_risk025_support010_seed20260626_server.json,0.055877604166666664,0.09566666666666666,0.0397890625,0.09566666666666666,1.0,0.6624678373336792,0.0008278145695364238,0.10066666666666667,0.5778535008430481,0.059800303885391794,0.7678333333333334,0.614188551902771,0.0,0.0,0.5775474905967712,0.021790943139257744,0.73425,0.6282745599746704,0.015831463475442533,0.6685,0.6249874830245972,0.0,1.0,0.6619685292243958
20260627,phase_dsrl_car_capsstyle_q92_risk025_support010_seed20260627_server.json,0.0771484375,0.11608333333333333,0.03893489583333333,0.11608333333333333,1.0,0.6726790070533752,0.0014357501794687725,0.11608333333333333,0.5864461064338684,0.041068580542264754,0.418,0.6114984750747681,0.036583333333333336,1.0,0.5073124170303345,0.018830175356008002,0.7080833333333333,0.6362002491950989,0.02024525682554373,0.7203333333333334,0.6316599249839783,0.0,1.0,0.6719713807106018
20260628,phase_dsrl_car_capsstyle_q92_risk025_support010_seed20260628_server.json,0.06561067708333333,0.10658333333333334,0.04097265625,0.10658333333333334,1.0,0.6809640526771545,0.0,0.13725,0.6006121039390564,0.02704007725736359,0.3451666666666667,0.6170308589935303,0.018833333333333334,1.0,0.48762190341949463,0.024360160345359236,0.81075,0.6441767811775208,0.023536895674300253,0.786,0.6423282623291016,0.0,1.0,0.6803956627845764
