file,env,seed,checkpoint_tag,risk_quantile,proposal_samples,candidate_false,top_false,selection_gap,none_reward,global_risk,global_yield,reward_bin_risk,reward_bin_yield,crc_risk,crc_yield,crc_reward,accs_risk,accs_yield,accs_reward,action_match_mean,action_match_median,policy_logp_mean
outputs/phase_dsrl_coptidice_checkpoint_10k_q92_modelbest_seed20260624_server.json,OfflineCarCircle-v0,20260624,model_best,0.92,96,0.06601302083333334,0.089,0.022986979166666657,0.7872960567474365,0.0013227513227513227,0.063,0.02701443875174662,0.53675,0.019982902329557597,0.7798333333333334,0.7789120078086853,0.019982902329557597,0.7798333333333334,0.7789120078086853,0.062056586146354675,0.03857341408729553,-112.9055404663086
outputs/phase_dsrl_coptidice_checkpoint_10k_q93_modelbest_seed20260624_server.json,OfflineCarCircle-v0,20260624,model_best,0.93,96,0.041567708333333335,0.0595,0.017932291666666662,0.7872960567474365,0.0,0.063,0.029832935560859187,0.6983333333333334,0.02305270640804306,0.8205833333333333,0.7802845239639282,0.018094841930116474,0.8013333333333333,0.779680609703064,0.062056586146354675,0.03857341408729553,-112.9055404663086
outputs/phase_dsrl_coptidice_checkpoint_10k_q92_modelbest_seed20260625_server.json,OfflineCarCircle-v0,20260625,model_best,0.92,96,0.06900911458333334,0.08766666666666667,0.018657552083333334,0.7934800386428833,0.0016835016835016834,0.099,0.03505103923256672,0.6775833333333333,0.02142235754675946,0.7663333333333333,0.7845813632011414,0.0210259797446059,0.757,0.784186840057373,0.052542660385370255,0.03446774184703827,-161.60064697265625
outputs/phase_dsrl_coptidice_checkpoint_10k_q93_modelbest_seed20260625_server.json,OfflineCarCircle-v0,20260625,model_best,0.93,96,0.04724739583333333,0.0615,0.014252604166666669,0.7934800386428833,0.0,0.099,0.03353787558188743,0.7876666666666666,0.03266736104535555,0.8800833333333333,0.7878016233444214,0.02275689223057644,0.83125,0.7867698669433594,0.052542660385370255,0.03446774184703827,-161.60064697265625
outputs/phase_dsrl_coptidice_checkpoint_10k_q92_modelbest_seed20260626_server.json,OfflineCarCircle-v0,20260626,model_best,0.92,96,0.055752604166666664,0.07225,0.01649739583333333,0.7782577872276306,0.0010362694300518134,0.08041666666666666,0.031503579952267304,0.52375,0.026959058444824463,0.8284166666666667,0.7713363170623779,0.02398769861609431,0.8129166666666666,0.7704159617424011,0.04935368150472641,0.03276628628373146,-180.48255920410156
outputs/phase_dsrl_coptidice_checkpoint_10k_q93_modelbest_seed20260626_server.json,OfflineCarCircle-v0,20260626,model_best,0.93,96,0.0361328125,0.05466666666666667,0.01853385416666667,0.7782577872276306,0.0010362694300518134,0.08041666666666666,0.0295457503579331,0.64025,0.024957458876914352,0.8815,0.7730024456977844,0.025067750677506776,0.861,0.7725996375083923,0.04935368150472641,0.03276628628373146,-180.48255920410156
