file,env,seed,checkpoint_tag,risk_quantile,proposal_samples,candidate_false,top_false,selection_gap,none_reward,global_risk,global_yield,reward_bin_risk,reward_bin_yield,crc_risk,crc_yield,crc_reward,accs_risk,accs_yield,accs_reward,action_match_mean,action_match_median,policy_logp_mean
outputs/phase_dsrl_coptidice_checkpoint_drone_10k_q92_modelbest_seed20260624_server.json,OfflineDroneCircle-v0,20260624,model_best,0.92,96,0.022709635416666665,0.03191666666666667,0.009207031250000004,0.7631769776344299,0.03208333333333333,1.0,0.02975,1.0,0.03208333333333333,1.0,0.7622301578521729,0.028350734233087174,0.98175,0.7457225918769836,0.27450719475746155,0.269336462020874,-5224.00537109375
