file,train_steps,reward_risk_bonus,candidate_false,top_false,selection_gap,global_candidate_cp_risk,global_candidate_cp_yield,global_candidate_cp_reward,reward_bin_ucb_20_risk,reward_bin_ucb_20_yield,reward_bin_ucb_20_reward,crc_style_safety_threshold_risk,crc_style_safety_threshold_yield,crc_style_safety_threshold_reward,accs_v0_support_safety_risk,accs_v0_support_safety_yield,accs_v0_support_safety_reward
phase_dsrl_bc_heads_q92_seed20260624_server.json,2000,0.25,0.07483203125,0.07358333333333333,-0.0012486979166666662,0.0,0.05075,0.6200298070907593,0.013796987188511897,0.5919166666666666,0.6243929266929626,0.024192711037275466,0.8025833333333333,0.6298508048057556,0.02119914346895075,0.7783333333333333,0.6296506524085999
phase_dsrl_bc_heads_q92_riskseek_seed20260624_server.json,1200,-0.25,0.07486458333333333,0.077,0.0021354166666666674,0.0,0.03141666666666667,0.6444346904754639,0.0337995337995338,0.429,0.6485536098480225,0.024531333690412428,0.7779166666666667,0.6539527177810669,0.02145780334033846,0.7534166666666666,0.6536609530448914
phase_dsrl_bc_heads_q92_riskseek100_seed20260624_server.json,1200,-1.0,0.07486458333333333,0.079,0.004135416666666669,0.04966768456978624,0.9278333333333333,0.5233948230743408,0.02775766352884383,0.6905,0.5201914310455322,0.027209426888055704,0.7779166666666667,0.5212291479110718,0.023669948014600154,0.7534166666666666,0.5208744406700134
